Children,Income,Amount
5,61500,1700.0
5,61600,1703.0
5,61700,1706.0
5,61800,1708.0
5,61900,1711.0
5,62000,1714.0
5,62100,1717.0
5,62200,1719.0
5,62300,1722.0
5,62400,1724.0
5,62500,1727.0
5,62600,1730.0
5,62700,1732.0
5,62800,1735.0
5,62900,1738.0
5,63000,1740.0
5,63100,1743.0
5,63200,1745.0
5,63300,1748.0
5,63400,1751.0
5,63500,1753.0
5,63600,1756.0
5,63700,1759.0
5,63800,1761.0
5,63900,1764.0
5,64000,1767.0
5,64100,1770.0
5,64200,1772.0
5,64300,1775.0
5,64400,1778.0
5,64500,1780.0
5,64600,1783.0
5,64700,1786.0
5,64800,1789.0
5,64900,1791.0
5,65000,1794.0
5,65100,1797.0
5,65200,1799.0
5,65300,1802.0
5,65400,1805.0
5,65500,1807.0
5,65600,1810.0
5,65700,1812.0
5,65800,1815.0
5,65900,1818.0
5,66000,1820.0
5,66100,1823.0
5,66200,1825.0
5,66300,1828.0
5,66400,1831.0
5,66500,1833.0
5,66600,1836.0
5,66700,1839.0
5,66800,1841.0
5,66900,1844.0
5,67000,1847.0
5,67100,1850.0
5,67200,1852.0
5,67300,1855.0
5,67400,1857.0
5,67500,1860.0
5,67600,1863.0
5,67700,1865.0
5,67800,1868.0
5,67900,1871.0
5,68000,1873.0
5,68100,1876.0
5,68200,1878.0
5,68300,1881.0
5,68400,1884.0
5,68500,1886.0
5,68600,1889.0
5,68700,1892.0
5,68800,1894.0
5,68900,1897.0
5,69000,1900.0
5,69100,1903.0
5,69200,1905.0
5,69300,1908.0
5,69400,1911.0
5,69500,1913.0
5,69600,1916.0
5,69700,1919.0
5,69800,1922.0
5,69900,1924.0
5,70000,1927.0
5,70100,1930.0
5,70200,1932.0
5,70300,1935.0
5,70400,1938.0
5,70500,1940.0
5,70600,1943.0
5,70700,1945.0
5,70800,1948.0
5,70900,1951.0
5,71000,1953.0
5,71100,1956.0
5,71200,1958.0
5,71300,1961.0
5,71400,1964.0
5,71500,1966.0
5,71600,1969.0
5,71700,1972.0
5,71800,1974.0
5,71900,1977.0
5,72000,1980.0
5,72100,1983.0
5,72200,1985.0
5,72300,1988.0
5,72400,1990.0
5,72500,1993.0
5,72600,1996.0
5,72700,1998.0
5,72800,2001.0
5,72900,2004.0
5,73000,2006.0
5,73100,2009.0
5,73200,2011.0
5,73300,2014.0
5,73400,2017.0
5,73500,2019.0
5,73600,2022.0
5,73700,2025.0
5,73800,2027.0
5,73900,2030.0
5,74000,2033.0
5,74100,2036.0
5,74200,2038.0
5,74300,2041.0
5,74400,2044.0
5,74500,2047.0
5,74600,2049.0
5,74700,2052.0
5,74800,2055.0
5,74900,2057.0
5,75000,2060.0
5,75100,2063.0
5,75200,2065.0
5,75300,2068.0
5,75400,2071.0
5,75500,2073.0
5,75600,2076.0
5,75700,2079.0
5,75800,2081.0
5,75900,2084.0
5,76000,2086.0
5,76100,2089.0
5,76200,2091.0
5,76300,2094.0
5,76400,2096.0
5,76500,2099.0
5,76600,2102.0
5,76700,2104.0
5,76800,2107.0
5,76900,2109.0
5,77000,2112.0
5,77100,2115.0
5,77200,2117.0
5,77300,2120.0
5,77400,2122.0
5,77500,2125.0
5,77600,2128.0
5,77700,2130.0
5,77800,2133.0
5,77900,2135.0
5,78000,2138.0
5,78100,2141.0
5,78200,2143.0
5,78300,2146.0
5,78400,2148.0
5,78500,2151.0
5,78600,2153.0
5,78700,2156.0
5,78800,2158.0
5,78900,2161.0
5,79000,2163.0
5,79100,2166.0
5,79200,2168.0
5,79300,2171.0
5,79400,2173.0
5,79500,2176.0
5,79600,2178.0
5,79700,2181.0
5,79800,2184.0
5,79900,2186.0
5,80000,2189.0
5,80100,2192.0
5,80200,2194.0
5,80300,2197.0
5,80400,2199.0
5,80500,2202.0
5,80600,2204.0
5,80700,2207.0
5,80800,2209.0
5,80900,2212.0
5,81000,2214.0
5,81100,2217.0
5,81200,2219.0
5,81300,2222.0
5,81400,2224.0
5,81500,2227.0
5,81600,2229.0
5,81700,2232.0
5,81800,2235.0
5,81900,2237.0
5,82000,2240.0
5,82100,2243.0
5,82200,2245.0
5,82300,2248.0
5,82400,2250.0
5,82500,2253.0
5,82600,2255.0
5,82700,2258.0
5,82800,2260.0
5,82900,2263.0
5,83000,2265.0
5,83100,2268.0
5,83200,2270.0
5,83300,2273.0
5,83400,2275.0
5,83500,2278.0
5,83600,2280.0
5,83700,2283.0
5,83800,2285.0
5,83900,2288.0
5,84000,2291.0
5,84100,2294.0
5,84200,2296.0
5,84300,2299.0
5,84400,2301.0
5,84500,2304.0
5,84600,2307.0
5,84700,2309.0
5,84800,2312.0
5,84900,2314.0
5,85000,2317.0
5,85100,2320.0
5,85200,2322.0
5,85300,2325.0
5,85400,2327.0
5,85500,2330.0
5,85600,2332.0
5,85700,2335.0
5,85800,2337.0
5,85900,2340.0
5,86000,2342.0
5,86100,2345.0
5,86200,2347.0
5,86300,2350.0
5,86400,2352.0
5,86500,2355.0
5,86600,2358.0
5,86700,2360.0
5,86800,2363.0
5,86900,2365.0
5,87000,2368.0
5,87100,2371.0
5,87200,2373.0
5,87300,2376.0
5,87400,2378.0
5,87500,2381.0
5,87600,2383.0
5,87700,2386.0
5,87800,2388.0
5,87900,2391.0
5,88000,2393.0
5,88100,2395.0
5,88200,2398.0
5,88300,2400.0
5,88400,2403.0
5,88500,2405.0
5,88600,2408.0
5,88700,2410.0
5,88800,2413.0
5,88900,2415.0
5,89000,2418.0
5,89100,2421.0
5,89200,2423.0
5,89300,2426.0
5,89400,2428.0
5,89500,2431.0
5,89600,2433.0
5,89700,2436.0
5,89800,2438.0
5,89900,2441.0
5,90000,2443.0
5,90100,2445.0
5,90200,2448.0
5,90300,2450.0
5,90400,2453.0
5,90500,2455.0
5,90600,2457.0
5,90700,2460.0
5,90800,2462.0
5,90900,2465.0
5,91000,2467.0
5,91100,2469.0
5,91200,2472.0
5,91300,2474.0
5,91400,2476.0
5,91500,2479.0
5,91600,2481.0
5,91700,2483.0
5,91800,2486.0
5,91900,2488.0
5,92000,2490.0
5,92100,2492.0
5,92200,2495.0
5,92300,2497.0
5,92400,2499.0
5,92500,2502.0
5,92600,2504.0
5,92700,2506.0
5,92800,2509.0
5,92900,2511.0
5,93000,2513.0
5,93100,2515.0
5,93200,2517.0
5,93300,2520.0
5,93400,2522.0
5,93500,2524.0
5,93600,2526.0
5,93700,2529.0
5,93800,2531.0
5,93900,2533.0
5,94000,2535.0
5,94100,2537.0
5,94200,2540.0
5,94300,2542.0
5,94400,2544.0
5,94500,2546.0
5,94600,2549.0
5,94700,2551.0
5,94800,2553.0
5,94900,2555.0
5,95000,2558.0
5,95100,2560.0
5,95200,2563.0
5,95300,2565.0
5,95400,2567.0
5,95500,2569.0
5,95600,2572.0
5,95700,2574.0
5,95800,2576.0
5,95900,2578.0
5,96000,2581.0
5,96100,2583.0
5,96200,2586.0
5,96300,2588.0
5,96400,2590.0
5,96500,2592.0
5,96600,2595.0
5,96700,2597.0
5,96800,2599.0
5,96900,2602.0
5,97000,2604.0
5,97100,2606.0
5,97200,2609.0
5,97300,2611.0
5,97400,2613.0
5,97500,2616.0
5,97600,2618.0
5,97700,2620.0
5,97800,2622.0
5,97900,2625.0
5,98000,2627.0
5,98100,2629.0
5,98200,2632.0
5,98300,2634.0
5,98400,2636.0
5,98500,2639.0
5,98600,2641.0
5,98700,2643.0
5,98800,2646.0
5,98900,2648.0
5,99000,2650.0
5,99100,2652.0
5,99200,2655.0
5,99300,2657.0
5,99400,2659.0
5,99500,2662.0
5,99600,2664.0
5,99700,2666.0
5,99800,2669.0
5,99900,2671.0
5,100000,2673.0
5,100100,2675.0
5,100200,2677.0
5,100300,2680.0
5,100400,2682.0
5,100500,2684.0
5,100600,2686.0
5,100700,2689.0
5,100800,2691.0
5,100900,2693.0
5,101000,2695.0
5,101100,2697.0
5,101200,2700.0
5,101300,2702.0
5,101400,2704.0
5,101500,2706.0
5,101600,2709.0
5,101700,2711.0
5,101800,2713.0
5,101900,2715.0
5,102000,2718.0
5,102100,2720.0
5,102200,2723.0
5,102300,2725.0
5,102400,2727.0
5,102500,2729.0
5,102600,2732.0
5,102700,2734.0
5,102800,2736.0
5,102900,2738.0
5,103000,2741.0
5,103100,2743.0
5,103200,2746.0
5,103300,2748.0
5,103400,2750.0
5,103500,2752.0
5,103600,2755.0
5,103700,2757.0
5,103800,2759.0
5,103900,2762.0
5,104000,2764.0
5,104100,2766.0
5,104200,2769.0
5,104300,2771.0
5,104400,2773.0
5,104500,2776.0
5,104600,2778.0
5,104700,2780.0
5,104800,2782.0
5,104900,2785.0
5,105000,2787.0
5,105100,2789.0
5,105200,2792.0
5,105300,2794.0
5,105400,2796.0
5,105500,2799.0
5,105600,2801.0
5,105700,2803.0
5,105800,2806.0
5,105900,2808.0
5,106000,2810.0
5,106100,2812.0
5,106200,2814.0
5,106300,2817.0
5,106400,2819.0
5,106500,2821.0
5,106600,2823.0
5,106700,2826.0
5,106800,2828.0
5,106900,2830.0
5,107000,2832.0
5,107100,2834.0
5,107200,2836.0
5,107300,2839.0
5,107400,2841.0
5,107500,2843.0
5,107600,2845.0
5,107700,2847.0
5,107800,2850.0
5,107900,2852.0
5,108000,2854.0
5,108100,2856.0
5,108200,2858.0
5,108300,2861.0
5,108400,2863.0
5,108500,2865.0
5,108600,2867.0
5,108700,2869.0
5,108800,2872.0
5,108900,2874.0
5,109000,2876.0
5,109100,2878.0
5,109200,2880.0
5,109300,2883.0
5,109400,2885.0
5,109500,2887.0
5,109600,2889.0
5,109700,2891.0
5,109800,2894.0
5,109900,2896.0
5,110000,2898.0
5,110100,2900.0
5,110200,2902.0
5,110300,2905.0
5,110400,2907.0
5,110500,2909.0
5,110600,2911.0
5,110700,2913.0
5,110800,2916.0
5,110900,2918.0
5,111000,2920.0
5,111100,2922.0
5,111200,2924.0
5,111300,2927.0
5,111400,2929.0
5,111500,2931.0
5,111600,2933.0
5,111700,2935.0
5,111800,2938.0
5,111900,2940.0
5,112000,2942.0
5,112100,2944.0
5,112200,2946.0
5,112300,2949.0
5,112400,2951.0
5,112500,2953.0
5,112600,2955.0
5,112700,2957.0
5,112800,2960.0
5,112900,2962.0
5,113000,2964.0
5,113100,2966.0
5,113200,2968.0
5,113300,2971.0
5,113400,2973.0
5,113500,2975.0
5,113600,2977.0
5,113700,2979.0
5,113800,2982.0
5,113900,2984.0
5,114000,2986.0
5,114100,2988.0
5,114200,2990.0
5,114300,2993.0
5,114400,2995.0
5,114500,2997.0
5,114600,2999.0
5,114700,3001.0
5,114800,3004.0
5,114900,3006.0
5,115000,3008.0
5,115100,3010.0
5,115200,3012.0
5,115300,3015.0
5,115400,3017.0
5,115500,3019.0
5,115600,3021.0
5,115700,3024.0
5,115800,3026.0
5,115900,3028.0
5,116000,3030.0
5,116100,3032.0
5,116200,3034.0
5,116300,3037.0
5,116400,3039.0
5,116500,3041.0
5,116600,3043.0
5,116700,3046.0
5,116800,3048.0
5,116900,3050.0
5,117000,3052.0
5,117100,3054.0
5,117200,3056.0
5,117300,3059.0
5,117400,3061.0
5,117500,3063.0
5,117600,3065.0
5,117700,3068.0
5,117800,3070.0
5,117900,3072.0
5,118000,3074.0
5,118100,3076.0
5,118200,3078.0
5,118300,3081.0
5,118400,3083.0
5,118500,3085.0
5,118600,3087.0
5,118700,3090.0
5,118800,3092.0
5,118900,3094.0
5,119000,3096.0
5,119100,3098.0
5,119200,3100.0
5,119300,3103.0
5,119400,3105.0
5,119500,3107.0
5,119600,3109.0
5,119700,3112.0
5,119800,3114.0
5,119900,3116.0
5,120000,3118.0
5,120100,3120.0
5,120200,3122.0
5,120300,3125.0
5,120400,3127.0
5,120500,3129.0
5,120600,3131.0
5,120700,3134.0
5,120800,3136.0
5,120900,3138.0
5,121000,3140.0
5,121100,3142.0
5,121200,3144.0
5,121300,3147.0
5,121400,3149.0
5,121500,3151.0
5,121600,3153.0
5,121700,3156.0
5,121800,3158.0
5,121900,3160.0
5,122000,3162.0
5,122100,3164.0
5,122200,3166.0
5,122300,3169.0
5,122400,3171.0
5,122500,3173.0
5,122600,3175.0
5,122700,3178.0
5,122800,3180.0
5,122900,3182.0
5,123000,3184.0
5,123100,3186.0
5,123200,3188.0
5,123300,3190.0
5,123400,3193.0
5,123500,3195.0
5,123600,3197.0
5,123700,3199.0
5,123800,3201.0
5,123900,3203.0
5,124000,3205.0
5,124100,3207.0
5,124200,3209.0
5,124300,3211.0
5,124400,3214.0
5,124500,3216.0
5,124600,3218.0
5,124700,3220.0
5,124800,3222.0
5,124900,3224.0
5,125000,3227.0
5,125100,3229.0
5,125200,3231.0
5,125300,3233.0
5,125400,3236.0
5,125500,3238.0
5,125600,3240.0
5,125700,3242.0
5,125800,3244.0
5,125900,3246.0
5,126000,3249.0
5,126100,3251.0
5,126200,3253.0
5,126300,3255.0
5,126400,3258.0
5,126500,3260.0
5,126600,3262.0
5,126700,3264.0
5,126800,3266.0
5,126900,3268.0
5,127000,3271.0
5,127100,3273.0
5,127200,3275.0
5,127300,3277.0
5,127400,3280.0
5,127500,3282.0
5,127600,3284.0
5,127700,3286.0
5,127800,3288.0
5,127900,3290.0
5,128000,3293.0
5,128100,3295.0
5,128200,3297.0
5,128300,3299.0
5,128400,3302.0
5,128500,3304.0
5,128600,3306.0
5,128700,3308.0
5,128800,3310.0
5,128900,3312.0
5,129000,3315.0
5,129100,3317.0
5,129200,3319.0
5,129300,3322.0
5,129400,3324.0
5,129500,3326.0
5,129600,3328.0
5,129700,3330.0
5,129800,3332.0
5,129900,3335.0
5,130000,3337.0
5,130100,3339.0
5,130200,3341.0
5,130300,3344.0
5,130400,3346.0
5,130500,3348.0
5,130600,3350.0
5,130700,3352.0
5,130800,3354.0
5,130900,3357.0
5,131000,3359.0
5,131100,3361.0
5,131200,3363.0
5,131300,3366.0
5,131400,3368.0
5,131500,3370.0
5,131600,3372.0
5,131700,3374.0
5,131800,3376.0
5,131900,3379.0
5,132000,3381.0
5,132100,3383.0
5,132200,3385.0
5,132300,3388.0
5,132400,3390.0
5,132500,3392.0
5,132600,3394.0
5,132700,3396.0
5,132800,3398.0
5,132900,3401.0
5,133000,3403.0
5,133100,3405.0
5,133200,3407.0
5,133300,3410.0
5,133400,3412.0
5,133500,3414.0
5,133600,3416.0
5,133700,3418.0
5,133800,3420.0
5,133900,3423.0
5,134000,3425.0
5,134100,3427.0
5,134200,3429.0
5,134300,3432.0
5,134400,3434.0
5,134500,3436.0
5,134600,3438.0
5,134700,3440.0
5,134800,3443.0
5,134900,3445.0
5,135000,3447.0
5,135100,3449.0
5,135200,3451.0
5,135300,3454.0
5,135400,3456.0
5,135500,3458.0
5,135600,3460.0
5,135700,3462.0
5,135800,3465.0
5,135900,3467.0
5,136000,3469.0
5,136100,3471.0
5,136200,3473.0
5,136300,3476.0
5,136400,3478.0
5,136500,3480.0
5,136600,3482.0
5,136700,3484.0
5,136800,3487.0
5,136900,3489.0
5,137000,3491.0
5,137100,3493.0
5,137200,3495.0
5,137300,3498.0
5,137400,3500.0
5,137500,3502.0
5,137600,3504.0
5,137700,3506.0
5,137800,3509.0
5,137900,3511.0
5,138000,3513.0
5,138100,3515.0
5,138200,3517.0
5,138300,3520.0
5,138400,3522.0
5,138500,3524.0
5,138600,3526.0
5,138700,3528.0
5,138800,3531.0
5,138900,3533.0
5,139000,3535.0
5,139100,3537.0
5,139200,3539.0
5,139300,3542.0
5,139400,3544.0
5,139500,3546.0
5,139600,3548.0
5,139700,3550.0
5,139800,3553.0
5,139900,3555.0
5,140000,3557.0
5,140100,3559.0
5,140200,3561.0
5,140300,3563.0
5,140400,3565.0
5,140500,3568.0
5,140600,3570.0
5,140700,3572.0
5,140800,3574.0
5,140900,3576.0
5,141000,3578.0
5,141100,3580.0
5,141200,3582.0
5,141300,3584.0
5,141400,3586.0
5,141500,3588.0
5,141600,3590.0
5,141700,3593.0
5,141800,3595.0
5,141900,3597.0
5,142000,3599.0
5,142100,3601.0
5,142200,3603.0
5,142300,3605.0
5,142400,3607.0
5,142500,3609.0
5,142600,3612.0
5,142700,3614.0
5,142800,3616.0
5,142900,3618.0
5,143000,3620.0
5,143100,3622.0
5,143200,3624.0
5,143300,3626.0
5,143400,3628.0
5,143500,3631.0
5,143600,3633.0
5,143700,3635.0
5,143800,3637.0
5,143900,3639.0
5,144000,3641.0
5,144100,3643.0
5,144200,3645.0
5,144300,3647.0
5,144400,3649.0
5,144500,3652.0
5,149500,3755.0
5,149600,3758.0
5,149700,3760.0
5,149800,3762.0
5,149900,3764.0
5,150000,3766.0
6,12000,0.0
6,12100,13.0
6,12200,25.0
6,12300,38.0
6,12400,51.0
6,12500,64.0
6,12600,76.0
6,12700,89.0
6,12800,102.0
6,12900,114.0
6,13000,127.0
6,13100,131.0
6,13200,136.0
6,13300,140.0
6,13400,144.0
6,13500,149.0
6,13600,153.0
6,13700,157.0
6,13800,162.0
6,13900,166.0
6,14000,171.0
6,14100,175.0
6,14200,179.0
6,14300,183.0
6,14400,187.0
6,14500,191.0
6,14600,195.0
6,14700,200.0
6,14800,204.0
6,14900,208.0
6,15000,212.0
6,15100,216.0
6,15200,220.0
6,15300,224.0
6,15400,228.0
6,15500,232.0
6,15600,236.0
6,15700,240.0
6,15800,243.0
6,15900,247.0
6,16000,251.0
6,16100,255.0
6,16200,259.0
6,16300,262.0
6,16400,266.0
6,16500,270.0
6,16600,274.0
6,16700,278.0
6,16800,282.0
6,16900,285.0
6,17000,289.0
6,17100,293.0
6,17200,297.0
6,17300,300.0
6,17400,304.0
6,17500,308.0
6,17600,312.0
6,17700,316.0
6,17800,320.0
6,17900,323.0
6,18000,327.0
6,18100,331.0
6,18200,335.0
6,18300,338.0
6,18400,342.0
6,18500,346.0
6,18600,350.0
6,18700,354.0
6,18800,358.0
6,18900,361.0
6,19000,365.0
6,19100,369.0
6,19200,372.0
6,19300,376.0
6,19400,380.0
6,19500,383.0
6,19600,387.0
6,19700,391.0
6,19800,395.0
6,19900,398.0
6,20000,402.0
6,20100,406.0
6,20200,410.0
6,20300,414.0
6,20400,418.0
6,20500,422.0
6,20600,426.0
6,20700,430.0
6,20800,435.0
6,20900,439.0
6,21000,443.0
6,21100,447.0
6,21200,452.0
6,21300,456.0
6,21400,461.0
6,21500,465.0
6,21600,470.0
6,21700,474.0
6,21800,479.0
6,21900,483.0
6,22000,488.0
6,22100,492.0
6,22200,497.0
6,22300,501.0
6,22400,506.0
6,22500,510.0
6,22600,515.0
6,22700,519.0
6,22800,523.0
6,22900,528.0
6,23000,532.0
6,23100,536.0
6,23200,541.0
6,23300,545.0
6,23400,550.0
6,23500,554.0
6,23600,558.0
6,23700,563.0
6,23800,567.0
6,23900,571.0
6,24000,576.0
6,24100,580.0
6,24200,585.0
6,24300,589.0
6,24400,594.0
6,24500,598.0
6,24600,603.0
6,24700,607.0
6,24800,612.0
6,24900,616.0
6,25000,621.0
6,25100,625.0
6,25200,630.0
6,25300,634.0
6,25400,639.0
6,25500,643.0
6,25600,648.0
6,25700,652.0
6,25800,656.0
6,25900,661.0
6,26000,665.0
6,26100,669.0
6,26200,674.0
6,26300,678.0
6,26400,683.0
6,26500,687.0
6,26600,691.0
6,26700,696.0
6,26800,700.0
6,26900,705.0
6,27000,709.0
6,27100,713.0
6,27200,718.0
6,27300,722.0
6,27400,727.0
6,27500,731.0
6,27600,736.0
6,27700,740.0
6,27800,745.0
6,27900,749.0
6,28000,754.0
6,28100,758.0
6,28200,763.0
6,28300,767.0
6,28400,772.0
6,28500,776.0
6,28600,781.0
6,28700,785.0
6,28800,789.0
6,28900,794.0
6,29000,798.0
6,29100,802.0
6,29200,807.0
6,29300,811.0
6,29400,816.0
6,29500,820.0
6,29600,824.0
6,29700,829.0
6,29800,833.0
6,29900,838.0
6,30000,842.0
6,30100,846.0
6,30200,851.0
6,30300,855.0
6,30400,860.0
6,30500,864.0
6,30600,869.0
6,30700,873.0
6,30800,878.0
6,30900,882.0
6,31000,887.0
6,31100,892.0
6,31200,896.0
6,31300,901.0
6,31400,905.0
6,31500,910.0
6,31600,914.0
6,31700,919.0
6,31800,923.0
6,31900,928.0
6,32000,932.0
6,32100,937.0
6,32200,941.0
6,32300,946.0
6,32400,950.0
6,32500,955.0
6,32600,960.0
6,32700,964.0
6,32800,969.0
6,32900,974.0
6,33000,978.0
6,33100,983.0
6,33200,987.0
6,33300,992.0
6,33400,996.0
6,33500,1001.0
6,33600,1005.0
6,33700,1010.0
6,33800,1014.0
6,33900,1019.0
6,34000,1023.0
6,34100,1027.0
6,34200,1032.0
6,34300,1036.0
6,34400,1041.0
6,34500,1045.0
6,34600,1050.0
6,34700,1054.0
6,34800,1059.0
6,34900,1063.0
6,35000,1068.0
6,35100,1072.0
6,35200,1077.0
6,35300,1081.0
6,35400,1086.0
6,35500,1090.0
6,35600,1095.0
6,35700,1099.0
6,35800,1104.0
6,35900,1108.0
6,36000,1113.0
6,36100,1117.0
6,36200,1121.0
6,36300,1126.0
6,36400,1130.0
6,36500,1134.0
6,36600,1138.0
6,36700,1143.0
6,36800,1147.0
6,36900,1151.0
6,37000,1155.0
6,37100,1159.0
6,37200,1163.0
6,37300,1168.0
6,37400,1172.0
6,37500,1176.0
6,37600,1180.0
6,37700,1184.0
6,37800,1189.0
6,37900,1193.0
6,38000,1197.0
6,38100,1201.0
6,38200,1205.0
6,38300,1210.0
6,38400,1214.0
6,38500,1218.0
6,38600,1222.0
6,38700,1226.0
6,38800,1230.0
6,38900,1235.0
6,39000,1239.0
6,39100,1242.0
6,39200,1246.0
6,39300,1249.0
6,39400,1253.0
6,39500,1256.0
6,39600,1259.0
6,39700,1263.0
6,39800,1266.0
6,39900,1270.0
6,40000,1273.0
6,40100,1276.0
6,40200,1278.0
6,40300,1281.0
6,40400,1284.0
6,40500,1287.0
6,40600,1289.0
6,40700,1292.0
6,40800,1295.0
6,40900,1297.0
6,41000,1300.0
6,41100,1303.0
6,41200,1305.0
6,41300,1308.0
6,41400,1311.0
6,41500,1313.0
6,41600,1316.0
6,41700,1319.0
6,41800,1322.0
6,41900,1324.0
6,42000,1327.0
6,42100,1330.0
6,42200,1332.0
6,42300,1335.0
6,42400,1338.0
6,42500,1340.0
6,42600,1343.0
6,42700,1346.0
6,42800,1348.0
6,42900,1351.0
6,43000,1354.0
6,43100,1357.0
6,43200,1360.0
6,43300,1362.0
6,43400,1365.0
6,43500,1368.0
6,43600,1371.0
6,43700,1373.0
6,43800,1376.0
6,43900,1379.0
6,44000,1382.0
6,44100,1385.0
6,44200,1388.0
6,44300,1391.0
6,44400,1394.0
6,44500,1397.0
6,44600,1400.0
6,44700,1402.0
6,44800,1405.0
6,44900,1408.0
6,45000,1411.0
6,45100,1414.0
6,45200,1416.0
6,45300,1419.0
6,45400,1422.0
6,45500,1425.0
6,45600,1427.0
6,45700,1430.0
6,45800,1433.0
6,45900,1436.0
6,46000,1438.0
6,46100,1441.0
6,46200,1443.0
6,46300,1446.0
6,46400,1449.0
6,46500,1451.0
6,46600,1454.0
6,46700,1457.0
6,46800,1460.0
6,46900,1462.0
6,47000,1465.0
6,47100,1468.0
6,47200,1470.0
6,47300,1473.0
6,47400,1476.0
6,47500,1478.0
6,47600,1481.0
6,47700,1484.0
6,47800,1487.0
6,47900,1489.0
6,48000,1492.0
6,48100,1495.0
6,48200,1497.0
6,48300,1500.0
6,48400,1503.0
6,48500,1506.0
6,48600,1508.0
6,48700,1511.0
6,48800,1514.0
6,48900,1516.0
6,49000,1519.0
6,49100,1522.0
6,49200,1524.0
6,49300,1527.0
6,49400,1530.0
6,49500,1533.0
6,49600,1535.0
6,49700,1538.0
6,49800,1541.0
6,49900,1543.0
6,50000,1546.0
6,50100,1549.0
6,50200,1551.0
6,50300,1554.0
6,50400,1557.0
6,50500,1560.0
6,50600,1562.0
6,50700,1565.0
6,50800,1568.0
6,50900,1570.0
6,51000,1573.0
6,51100,1576.0
6,51200,1578.0
6,51300,1581.0
6,51400,1584.0
6,51500,1587.0
6,51600,1589.0
6,51700,1592.0
6,51800,1595.0
6,51900,1597.0
6,52000,1600.0
6,52100,1603.0
6,52200,1606.0
6,52300,1608.0
6,52400,1611.0
6,52500,1614.0
6,52600,1617.0
6,52700,1619.0
6,52800,1622.0
6,52900,1625.0
6,53000,1628.0
6,53100,1631.0
6,53200,1634.0
6,53300,1636.0
6,53400,1639.0
6,53500,1642.0
6,53600,1645.0
6,53700,1648.0
6,53800,1650.0
6,53900,1653.0
6,54000,1656.0
6,54100,1659.0
6,54200,1661.0
6,54300,1664.0
6,54400,1667.0
6,54500,1670.0
6,54600,1672.0
6,54700,1675.0
6,54800,1678.0
6,54900,1681.0
6,55000,1683.0
6,55100,1686.0
6,55200,1689.0
6,55300,1692.0
6,55400,1695.0
6,55500,1697.0
6,55600,1700.0
6,55700,1703.0
6,55800,1706.0
6,55900,1709.0
6,56000,1712.0
6,56100,1715.0
6,56200,1718.0
6,56300,1721.0
6,56400,1724.0
6,56500,1727.0
6,56600,1730.0
6,56700,1733.0
6,56800,1736.0
6,56900,1739.0
6,57000,1742.0
6,57100,1745.0
6,57200,1748.0
6,57300,1751.0
6,57400,1754.0
6,57500,1757.0
6,57600,1760.0
6,57700,1763.0
6,57800,1766.0
6,57900,1769.0
6,58000,1771.0
6,58100,1774.0
6,58200,1777.0
6,58300,1780.0
6,58400,1783.0
6,58500,1786.0
6,58600,1789.0
6,58700,1792.0
6,58800,1794.0
6,58900,1797.0
6,59000,1800.0
6,59100,1803.0
6,59200,1806.0
6,59300,1809.0
6,59400,1812.0
6,59500,1815.0
6,59600,1818.0
6,59700,1820.0
6,59800,1823.0
6,59900,1826.0
6,60000,1829.0
6,60100,1832.0
6,60200,1835.0
6,60300,1838.0
6,60400,1841.0
6,60500,1844.0
6,60600,1846.0
6,60700,1849.0
6,60800,1852.0
6,60900,1855.0
6,61000,1858.0
6,61100,1861.0
6,61200,1864.0
6,61300,1867.0
6,61400,1870.0
6,61500,1872.0
6,61600,1875.0
6,61700,1878.0
6,61800,1881.0
6,61900,1884.0
6,62000,1887.0
6,62100,1890.0
6,62200,1893.0
6,62300,1896.0
6,62400,1898.0
6,62500,1901.0
6,62600,1904.0
6,62700,1907.0
6,62800,1910.0
6,62900,1913.0
6,63000,1916.0
6,63100,1919.0
6,63200,1922.0
6,63300,1925.0
6,63400,1928.0
6,63500,1931.0
6,63600,1934.0
6,63700,1937.0
6,63800,1940.0
6,63900,1943.0
6,64000,1946.0
6,64100,1949.0
6,64200,1952.0
6,64300,1955.0
6,64400,1958.0
6,64500,1961.0
6,64600,1964.0
6,64700,1967.0
6,64800,1970.0
6,64900,1972.0
6,65000,1975.0
6,65100,1978.0
6,65200,1981.0
6,65300,1984.0
6,65400,1987.0
6,65500,1990.0
6,65600,1993.0
6,65700,1995.0
6,65800,1998.0
6,65900,2001.0
6,66000,2004.0
6,66100,2007.0
6,66200,2010.0
6,66300,2013.0
6,66400,2016.0
6,66500,2019.0
6,66600,2021.0
6,66700,2024.0
6,66800,2027.0
6,66900,2030.0
6,67000,2033.0
6,67100,2036.0
6,67200,2039.0
6,67300,2042.0
6,67400,2045.0
6,67500,2047.0
6,67600,2050.0
6,67700,2053.0
6,67800,2056.0
6,67900,2059.0
6,68000,2062.0
6,68100,2065.0
6,68200,2068.0
6,68300,2071.0
6,68400,2074.0
6,68500,2076.0
6,68600,2079.0
6,68700,2082.0
6,68800,2085.0
6,68900,2088.0
6,69000,2091.0
6,69100,2094.0
6,69200,2097.0
6,69300,2100.0
6,69400,2102.0
6,69500,2105.0
6,69600,2108.0
6,69700,2111.0
6,69800,2114.0
6,69900,2117.0
6,70000,2120.0
6,70100,2123.0
6,70200,2126.0
